name	taxonomy_id	taxonomic_lineage
Tepidisphaeraceae	1771355	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__;g__
Methylacidiphilaceae	717964	d__Bacteria;p__Verrucomicrobiota;c__Methylacidiphilae;o__Methylacidiphilales;f__;g__
Vulgatibacteraceae	1524213	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__;g__
Bryobacteraceae	1962910	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__;g__
Thermotomaculaceae	2562244	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Thermotomaculales;f__;g__
Aminithiophilaceae	3029085	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__;g__
Acetomicrobiaceae	3029086	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__;g__
Bradymonadaceae	1779135	d__Bacteria;p__;c__Deltaproteobacteria;o__Bradymonadales;f__;g__



Tropherymataceae	2805591	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__;g__
Thermoleophilaceae	320796	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Thermoleophilales;f__;g__
Ktedonosporobacteraceae	2692416	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__;g__
Salinivirgaceae	1970190	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__
Haliscomenobacteraceae	1937961	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__;g__
Zooshikellaceae	2898533	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__
Celerinatantimonadaceae	412032	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__
Thermospiraceae	3024225	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Brevinematales;f__;g__
Desulfurellaceae	117942	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__;g__
Candidatus Desulfofervidaceae	1902584	d__Bacteria;p__Thermodesulfobacteriota;c__Candidatus Desulfofervidia;o__Candidatus Desulfofervidales;f__;g__









Waddliaceae	92714	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Parachlamydiales;f__;g__
Desulfohalobiaceae	213117	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__;g__
Bacillales Family X. Incertae Sedis	539003	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__;g__
Sporichthyaceae	85033	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Sporichthyales;f__;g__
Trueperaceae	332247	d__Bacteria;p__Deinococcota;c__Deinococci;o__Trueperales;f__;g__
Parvicellaceae	2975259	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__
Ichthyobacteriaceae	1755828	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__
Candidatus Absconditicoccaceae	2900569	d__Bacteria;p__Candidatus Absconditabacteria;c__;o__Candidatus Absconditabacterales;f__;g__
Microvenatoraceae	2946505	d__Bacteria;p__;c__Deltaproteobacteria;o__Bradymonadales;f__;g__







Hydrogenophilaceae	206349	d__Bacteria;p__Pseudomonadota;c__Hydrogenophilia;o__Hydrogenophilales;f__;g__

Demequinaceae	1042322	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__;g__


Caldisericaceae	693073	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales;f__;g__

Acidimicrobiaceae	84994	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__
Elioraeaceae	2690195	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__
Simkaniaceae	92712	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Parachlamydiales;f__;g__
Candidatus Babeliaceae	2497645	d__Bacteria;p__;c__Candidatus Babeliae;o__Candidatus Babeliales;f__;g__








Candidatus Deianiraeaceae	2603433	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__;g__







Microscillaceae	1937962	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__
Candidatus Comchoanobacteraceae	2975285	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Candidatus Comchoanobacterales;f__;g__
Caedimonadaceae	2100208	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Holosporales;f__;g__

















Candidatus Saccharimonadaceae	2171986	d__Bacteria;p__Candidatus Saccharibacteria;c__Candidatus Saccharimonadia;o__Candidatus Saccharimonadales;f__;g__










Candidatus Chazhemtobacteraceae	2715733	d__Bacteria;p__;c__;o__;f__;g__





































Carbonactinosporaceae	2864377	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__;g__















