name	taxonomy_id	taxonomic_lineage
Homoserinibacter	1649457	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__
Phycicoccus	367298	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__
Tetrasphaera	99479	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__
Sanguibacter	60919	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Sanguibacteraceae;g__
Occultella	2828348	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ruaniaceae;g__
Miniimonas	947525	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Beutenbergiaceae;g__
Gephyromycinifex	2885697	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Dermatophilaceae;g__
Jonesia	43673	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Jonesiaceae;g__
Prescottella	2979332	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__
Skermania	59613	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Gordoniaceae;g__
Tomitella	741759	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__;g__
Streptacidiphilus	228398	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__
Streptantibioticus	2995706	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__
Mobiluncus	2050	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__
Propionibacterium	1743	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__
Kibdelosporangium	2029	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__
Allosaccharopolyspora	2893576	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__
Prauserella	142577	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__
Alloactinosynnema	674734	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__
Actinokineospora	39845	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__
Catellatospora	53365	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__
Polymorphospora	338583	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__
Natronosporangium	2920401	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__
Thermobifida	83677	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Nocardiopsaceae;g__
Spiractinospora	2913367	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Nocardiopsaceae;g__
Natronoglycomyces	2838311	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__
Planktophila	622681	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Candidatus Nanopelagicales;f__Candidatus Nanopelagicaceae;g__
Nanopelagicus	2039639	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Candidatus Nanopelagicales;f__Candidatus Nanopelagicaceae;g__
Jatrophihabitans	1434010	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Jatrophihabitantales;f__Jatrophihabitantaceae;g__
Kineococcus	33981	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kineosporiales;f__Kineosporiaceae;g__
Denitrobacterium	79603	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__
Cryptobacterium	84162	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__
Ilumatobacter	682522	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__
Capillimicrobium	2976759	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Capillimicrobiaceae;g__
Euzebya	908623	d__Bacteria;p__Actinomycetota;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae;g__
Egibacter	1747770	d__Bacteria;p__Actinomycetota;c__Nitriliruptoria;o__Egibacterales;f__Egibacteraceae;g__
Anabaena	1163	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Nostocaceae;g__
Cylindrospermum	56106	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Nostocaceae;g__
Tolypothrix	111782	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Tolypothrichaceae;g__
Sphaerospermopsis	752201	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Aphanizomenonaceae;g__
Anabaenopsis	110103	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Aphanizomenonaceae;g__
Scytonema	1203	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Scytonemataceae;g__
Fischerella	1190	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Hapalosiphonaceae;g__
Rivularia	373984	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Rivulariaceae;g__
Chamaesiphon	217161	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Gomontiellales;f__Chamaesiphonaceae;g__
Synechocystis	1142	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Merismopediaceae;g__
Microcystis	1125	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Microcystaceae;g__
Atelocyanobacterium	1453359	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Aphanothecaceae;g__
Gloeothece	28070	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Aphanothecaceae;g__
Crocosphaera	263510	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Aphanothecaceae;g__
Geminocystis	669357	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Geminocystaceae;g__
Gloeocapsa	102231	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Chroococcaceae;g__
Crinalium	241421	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Gomontiellales;f__Gomontiellaceae;g__
Oxynema	1492710	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Microcoleaceae;g__
Oscillatoria	1158	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Oscillatoriaceae;g__
Geitlerinema	63132	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Geitlerinematales;f__Geitlerinemataceae;g__
Limnospira	2596745	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Sirenicapillariaceae;g__
Leptothermofonsia	2917830	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Leptolyngbyales;f__Leptolyngbyaceae;g__
Thermoleptolyngbya	2303528	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oculatellales;f__Oculatellaceae;g__
Anthocerotibacter	2857076	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Gloeobacterales;f__Anthocerotibacteraceae;g__
Pleurocapsa	44474	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Pleurocapsales;f__Hyellaceae;g__
Gloeomargarita	1188227	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Gloeomargaritales;f__Gloeomargaritaceae;g__
Thermostichus	2881385	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Thermostichales;f__Thermostichaceae;g__
Ureaplasma	2129	d__Bacteria;p__Mycoplasmatota;c__;o__Mycoplasmoidales;f__Mycoplasmoidaceae;g__
Acholeplasma	2147	d__Bacteria;p__Mycoplasmatota;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__
Mariniplasma	2903100	d__Bacteria;p__Mycoplasmatota;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__
Haploplasma	2903106	d__Bacteria;p__Mycoplasmatota;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__
Alteracholeplasma	2903105	d__Bacteria;p__Mycoplasmatota;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__
Phytoplasma	33926	d__Bacteria;p__Mycoplasmatota;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__
Malacoplasma	2791001	d__Bacteria;p__Mycoplasmatota;c__;o__Mycoplasmoidales;f__Mycoplasmoidaceae;g__
Xianfuyuplasma	2975521	d__Bacteria;p__Mycoplasmatota;c__Candidatus Izimaplasma;o__Candidatus Izemoplasmatales;f__Candidatus Izemoplasmataceae;g__
Roseiflexus	120961	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__
Dehalogenimonas	670486	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__
Pelolinea	1649478	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__
Phototrophicus	2922426	d__Bacteria;p__Chloroflexota;c__Candidatus Thermofonsia;o__Phototrophicales;f__Phototrophicaceae;g__
Caldilinea	233191	d__Bacteria;p__Chloroflexota;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__
Candidatus Promineifilum	1988031	d__Bacteria;p__Chloroflexota;c__Ardenticatenia;o__Candidatus Promineifilales;f__Candidatus Promineifilaceae;g__
Thermobaculum	262406	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__
Meiothermus	65551	d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__
Sphaerobacter	2056	d__Bacteria;p__Thermomicrobiota;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae;g__
Thermomicrobium	499	d__Bacteria;p__Thermomicrobiota;c__Thermomicrobia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__
Chthonomonas	1077265	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__
Candidatus Azobacteroides	511434	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__
Tenuifilum	2760873	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tenuifilaceae;g__
Labilibaculum	2060722	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinifilaceae;g__
Draconibacterium	1471399	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__
Alkalitalea	1193324	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__
Alkaliflexus	286729	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__
Algibacter	261827	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Mariniflexile	527198	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Psychroserpens	49277	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__

Flagellimonas	444459	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Amniculibacterium	2715289	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Tamlana	393005	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Kordia	221065	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Urechidicola	2700084	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Candidatus Arcticimaribacter	2953860	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Sinomicrobium	1434045	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Lutibacter	358023	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Costertonia	343334	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Aggregatimonas	2913017	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Aegicerativicinus	2893197	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Zobellia	112040	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Changchengzhania	2049301	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Mesoflavibacter	444051	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Constantimarinum	2907134	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Sediminicola	389486	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Muriicola	762641	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Wenyingzhuangia	1518147	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Robiginitalea	252306	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Croceibacter	216431	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Arenibacter	178469	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Salinimicrobium	561367	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Dokdonia	326319	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__
Weeksella	1013	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__
Apibacter	1778601	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__
Cruoricaptor	1433995	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__
Bergeyella	59735	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__
Croceimicrobium	2828338	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Owenweeksiaceae;g__
Owenweeksia	267986	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Owenweeksiaceae;g__
Fluviicola	332102	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__
Nibribacter	1649474	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__
Rufibacter	1379908	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__
Adhaeribacter	299566	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__
Aquirufa	2676247	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__
Cytophaga	978	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__
Tellurirhabdus	2674996	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__
Larkinella	332157	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__
Fibrella	861914	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__
Marinilongibacter	2975149	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__
Emticicia	312278	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__
Mongoliitalea	1511649	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__
Cyclobacterium	68288	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__
Persicobacter	59740	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Persicobacteraceae;g__
Cardinium	273135	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Amoebophilaceae;g__
Reichenbachiella	156993	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Reichenbachiellaceae;g__
Mangrovivirga	2858886	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Mangrovivirgaceae;g__
Olivibacter	376469	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__
Anseongella	1773450	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__
Pseudopedobacter	1649482	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__
Solitalea	929509	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__
Panacibacter	1874621	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Filimonas	649460	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Niastella	354354	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Ferruginibacter	1004303	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Lacibacter	649461	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Pseudocnuella	2812019	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Pseudobacter	1860196	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Flavihumibacter	1004301	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__
Rhodothermus	29548	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__
Rhodocaloribacter	2893090	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__
Saprospira	1007	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__
Prosthecochloris	1101	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__
Chloroherpeton	100715	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chloroherpetonaceae;g__
Ignavibacterium	795750	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__
Cyclonatronum	2489367	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Cyclonatronaceae;g__
Cloacimonas	456826	d__Bacteria;p__Candidatus Cloacimonadota;c__Candidatus Cloacimonadia;o__Candidatus Cloacimonadales;f__Candidatus Cloacimonadaceae;g__
Fibrobacter	832	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__
Vallotia	2018044	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__
Ephemeroptericola	2680021	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__
Mycoavidus	1810868	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__
Hylemonella	232523	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__
Pelistega	106146	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__
Taylorella	29574	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__
Advenella	290425	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__
Paralcaligenes	1148163	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__
Glaciimonas	1229970	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__
Ichthyocystis	2929841	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__
Kingella	32257	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__
Snodgrassella	1193515	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__
Wielerella	2944815	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__
Vitreoscilla	59	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__
Eikenella	538	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__
Iodobacter	32014	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Chitinibacteraceae;g__
Deefgea	400947	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Chitinibacteraceae;g__
Jeongeupia	885864	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Chitinibacteraceae;g__
Sulfurimicrobium	2772198	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Sulfuricellaceae;g__
Sulfuricella	935200	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Sulfuricellaceae;g__
Methylotenera	359407	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__
Methylophilus	16	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__
Methyloradius	2872156	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__
Nitrosospira	35798	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__
Nitrosomonas	914	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__
Sulfuritalea	1054211	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__
Sideroxydans	314343	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__
Ferriphaselus	1443590	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__
Oryzomicrobium	1911577	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__
Niveibacterium	1769726	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__
Fluviibacter	2808942	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Fluviibacteraceae;g__
Candidatus Kinetoplastibacterium	33055	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__
Blochmannia	203804	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__
Candidatus Gullanella	1906661	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__
Candidatus Mikella	1906660	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__
Symbiopectobacterium	801	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__
Profftia	1177214	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__
Chania	1745211	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__
Gibbsiella	929812	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__
Ewingella	41201	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__
Photorhabdus	29487	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__
Moellerella	158848	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__
Leminorella	82980	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Budviciaceae;g__
Avibacterium	292486	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Bisgaardia	109471	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Gallibacterium	155493	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Glaesserella	2094023	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Bibersteinia	476528	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Vespertiliibacter	1520333	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Basfia	697331	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Otariodibacter	1249016	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__
Xylella	2370	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__
