rn	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	MG1	MG2	MG3	MG4	MG5	MG6	MG7	MG8	MG9	MG10	MG11	MG12	MG13	MG14	MG15	MG16	MG17	MG18	MG19	MG20	MG21	MG22	MG23	MG24	MG25	MG26	MG27	MG28	MG29	MG30	MG31	MG32	MG33	MG34	MG35	MG36	MG37	MG38	MG39	MG40	MG41	MG42	MG43	MG44	MG45	MG46	MG47	MG48	MG49	MG50	MG51	MG52	MG53	MG54	MG55	MG56	MG57	MG58	MG59	MG60	MG61	MG62	MG63	MG64	MG65	MG66	MG67	MG68	MG69	MG70	MG71	MG72	MG73	MG74	MG75	MG76	MG77	MG78	MG79	MG80	MG81	MG82	MG83	MG84	MG85
MG62	0.008097695690670577	0.006966412812486749	0.00651282058363456	0.006248235460255373	0.006287296965773522	0.005622409220581034	0.006080290101273579	0.005618259637361804	0.006390501748735771	0.006598795995124401	0.005863160445110345	0.00636049986086552	0.006211468255574042	0.006253385025602439	0.005774360330670325	0.0059619916342693495	0.006879588404319573	0.005838228374127158	0.006595269603758496	0.005968640019214297	0.005787070230543809	0.006067307475525659	0.005740302300459185	0.006332387704081423	0.006200290602811329	0.0060575945195405585	0.005626711864719158	0.005690856862151537	0.0058952905794677326	0.005507347749057035	0.005974975201716196	0.005799528687448927	0.0055285197223910445	0.00575476551435012	0.0069170087910438854	0.005838191695792382	0.00700772277821228	0.005641259599378621	0.006299475680532494	0.005433293501248064	0.005646481950120429	0.00524261424288183	0.00649265582277155	0.005892852626928934	0.005682778895735522	0.0057744568103399035	0.006741856623690497	0.006598947252818368	0.005891713017619193	0.006141445708471804	0.0059937610598248215	0.006633704888532603	0.006474234138747515	0.005913777745647718	0.005860225517924009	0.006542702690383262	0.0061329815191267616	0.005968574938212756	0.00580330298734705	0.005941554383479743	0.006690236636475717	0.006957179677154681	0.005559753746448494	0.00630841496474403	0.006420220141676653	0.006175890121181927	0.0062749180465878785	0.005929249633860683	0.006077670841315681	0.005881938213094413	0.006019293840855748	0																							
MG63	0.007544495911925581	0.006369574064510483	0.006364249931960711	0.006094595113290614	0.00661512236121483	0.005911229071062259	0.006166377205675495	0.0061547762738970654	0.006539205009796391	0.00682027077877469	0.005987964095616773	0.005883613023899275	0.006331398120859333	0.005821022354353621	0.0061760047815170634	0.00621428028442218	0.0072057204772361496	0.006179003701541142	0.007031505978772582	0.005903363580003357	0.005483036638206934	0.005954766834505592	0.006123138676345341	0.00630880729103329	0.0058857872546497735	0.00622687189903595	0.005986555915584175	0.005577694931501823	0.006128158856330406	0.005730480261267806	0.006156855311740853	0.006003859194455083	0.005848372635147868	0.005707639924250866	0.0064296246093916804	0.006414721585032651	0.0065629478316793334	0.006097314358757324	0.006147022137045617	0.005577895872237932	0.006135698377731426	0.005531412825274573	0.00561396336804064	0.006635460492974106	0.005778407946319613	0.0059042964518001865	0.0068165690723590395	0.006512365730400482	0.005779513354471008	0.0060062086513826786	0.006110929693951503	0.006266934356736135	0.006671526447404482	0.005940647690664631	0.005738065681115675	0.006805738746256478	0.0060846297085188315	0.005932142841736288	0.0054673291189194315	0.006110982854728145	0.006867816261370155	0.007353801224264144	0.0055764627254953816	0.0067419412083863555	0.0064152877252571785	0.006075238192324621	0.006102214568409926	0.00614467248200241	0.005534998647090602	0.0061418781126215335	0.006424531980689475	0.006386874112213656	0																						
MG64	0.006443343266671393	0.005474268064959579	0.0047411758787229115	0.00523950409482097	0.004816191671592752	0.004436994630932803	0.005097367409202255	0.004776221102260028	0.005489479049220231	0.00464717025493416	0.004773816580388419	0.004597110299536464	0.005238877851864943	0.004896762720729646	0.0046597149031358	0.00469348927506502	0.005588455728259771	0.004413767265364086	0.0052152932602487784	0.0050856926107785165	0.004631096700518517	0.004928892864110034	0.00432620225173198	0.005034655801582697	0.0046253493071898725	0.005184931375061289	0.004505974937236963	0.004564907440091474	0.004767015335305889	0.004476455643380527	0.00537021113173964	0.004451279299923541	0.004804562153899129	0.004207396292668809	0.00612623070679288	0.00456757969729165	0.0060737664465867584	0.004809318364028663	0.004972768053119169	0.004252691541969579	0.0046018814519111365	0.004098114942079089	0.004918033545453835	0.004595712060609466	0.00483994913569018	0.004502065804246811	0.0056920015024458604	0.00497830143529743	0.004400587352568743	0.004888350849401268	0.0049006567252286885	0.00521942732038941	0.005562039491048522	0.004771746989028192	0.004656596593836265	0.005539035568090793	0.00446670169443554	0.005118323248220066	0.004377385302124011	0.00471138955522927	0.0055251833383795895	0.006196019161195458	0.004547036719280751	0.005573802874073061	0.005398546322341772	0.004772355997175622	0.005319141366389026	0.004270183828834512	0.004459540505501839	0.004706021488920205	0.005394836119947756	0.005347905387555317	0.005452809060650029	0																					
MG65	0.006766563864440517	0.005634413522986309	0.0054325353518810075	0.005371673176545486	0.004989085317067627	0.004414927313442497	0.0046463769778497385	0.005027634375641929	0.0051552123902543785	0.0049446172136977185	0.005233342011443555	0.004936063890723518	0.00541679613113461	0.0051423881693389096	0.004867805045686162	0.004990480934292858	0.0060745227619703355	0.004915597591639158	0.005350195349411827	0.0054438958930745785	0.005111284555936723	0.0047299116151982715	0.004843405804556909	0.005133413846947689	0.004904658931446022	0.0051407087434488016	0.005181377302321677	0.004386042891362418	0.005206962936447247	0.004628814816942189	0.005725047056263654	0.004823104811899405	0.005330033361735216	0.0045702634032385656	0.005795914788057491	0.0049795950607006475	0.00615926610369437	0.004600253753403818	0.0052861852202185	0.004252868027703628	0.004684930315899249	0.004635361798280081	0.005210223999248918	0.005068043576602688	0.005291982565900466	0.004953534326394932	0.005613078611406597	0.0054943985783079494	0.00480798399335885	0.005193216853211116	0.005107892838784134	0.00566600485098084	0.005400616253863244	0.005096778529999629	0.004395427791687602	0.0055540319638573395	0.0048661510403519275	0.005005069331603838	0.004895685929927979	0.005224881436288083	0.005729718210752947	0.006479381345682209	0.004946075042724394	0.005806750796334285	0.005386754188486585	0.004898029555106388	0.005397093749093689	0.005331769647575508	0.00490930859186132	0.004797115685757751	0.0051150988687912275	0.005551609543502928	0.005598404368670303	0.004580337058551822	0																				
MG66	0.006426707305545198	0.006212136021907229	0.00521361654136327	0.006086041198785459	0.005672624072359574	0.005451393661967207	0.00552591167011552	0.005427537987929534	0.005987158848250914	0.005423119600093044	0.005370556085737059	0.005412364993827797	0.005274124497698719	0.005009630609306037	0.005032005387086639	0.005660792216782137	0.006477065605378792	0.0054646265925187495	0.005894160043810075	0.00532569145335491	0.005724761136157054	0.005348676041479994	0.004771252005224837	0.005413963981141914	0.005237092426271557	0.005801963727131978	0.00504542172196776	0.004831399464062648	0.005515484463169734	0.005161867728422999	0.006329465518274594	0.0054279978714323095	0.005810249243964042	0.005058689940265978	0.006215283387743216	0.005072034903289515	0.006370182502543514	0.005543100081757816	0.0050322466987461345	0.004712407821366402	0.005525356962457648	0.004926956499966423	0.005684587358974054	0.00536758582542973	0.00535835636857457	0.005254262171715128	0.005606206259757282	0.005435630409283197	0.005591297386125076	0.0053458485928524055	0.006157050416314514	0.005417632029967112	0.00623292114867398	0.0053741272062744014	0.0053477403144764546	0.006262912568895208	0.005425047806176835	0.005512363993445502	0.005391336243192502	0.005275311590466605	0.005927044037975855	0.006882318198899814	0.0053668943013339965	0.005602396490188136	0.005987501691319965	0.005079609243221359	0.005732024626867125	0.005648745060712257	0.005479465712708465	0.005175340502971695	0.0059319463190770656	0.006345944092792958	0.006357276946508087	0.004969862757066661	0.0050279572519579705	0																			
MG67	0.006945255353593739	0.0066536449754060565	0.006148763484939389	0.006983642981177947	0.0062197886146516095	0.00600918185313648	0.0060750862483475755	0.0062150417585128005	0.006810060425879194	0.006760048759934994	0.006326434092010497	0.006213425955725411	0.006754198385741688	0.006397121772461297	0.005904763108375661	0.006301651776100984	0.007436599952683171	0.006124630320967908	0.006765631150046459	0.006553469474691743	0.0060085260455525705	0.00629061875480711	0.00613229550568173	0.00625066924469699	0.005690647298284193	0.005969731996473913	0.006094934444682977	0.006101023844905932	0.006583909665555523	0.006000424666688124	0.007223876399690159	0.006095312133065607	0.006015708246069463	0.0062632012430712015	0.006998417022106576	0.006677072310253982	0.007109475880111421	0.006296125228393791	0.005956537824208049	0.005639024651528003	0.005562583089913931	0.005895051882676281	0.006330310595388506	0.005864863808929452	0.0061853403846543215	0.006370822883272768	0.006937819585726121	0.006433618386238857	0.005836262722470628	0.005997884364269324	0.0062064809106019015	0.005924893767555415	0.007023574935689602	0.006412985842399744	0.0061677353515910485	0.006681203483142857	0.006235998349114048	0.006038135418605808	0.006442698515906625	0.005935510631061724	0.006944077775273537	0.007373156063066891	0.006370164551636886	0.006636882844335284	0.006927962756491511	0.0060812225708222626	0.006575892902502417	0.0060091350950433105	0.006066349467907095	0.005950534857325984	0.006720181048808874	0.0067853158278296626	0.007152780219217985	0.005794766109343798	0.006176320027389681	0.005880179369879872	0																		
MG68	0.006454964563028271	0.0062424338652807216	0.005055154889490603	0.005385604658184758	0.005800081558672714	0.004964245303154923	0.005430850553889748	0.004739738983460944	0.005397403733071359	0.005648946399355157	0.0051510188622064705	0.00484741948440618	0.005764597356757385	0.0050403646771907265	0.005538845350323583	0.005133478892649314	0.006092460257422493	0.005065841118881803	0.0055582798242699944	0.005141559837003828	0.005114413048264985	0.005140992847057561	0.004937916103403466	0.005334872118104495	0.0048189726578373344	0.005389973155993509	0.005023529157002009	0.005247939799084561	0.00506119480339512	0.004624459507918894	0.006063696903712188	0.005523818450090053	0.005130485665994753	0.005094947886668727	0.006004411695090311	0.005463095494389744	0.005934999182357351	0.00503884236441747	0.005140138542998517	0.004960892038550164	0.004971627169918405	0.004863194460473044	0.005261324056770621	0.0055254472880395394	0.005109185177462303	0.004975243849303475	0.006348270641128395	0.005490634966425928	0.004973892978107651	0.005055823058053243	0.00557181115268484	0.005730077862241399	0.00576210561803081	0.005174618390453573	0.005196129692198767	0.005973917847551061	0.00509262368852507	0.005395271845802005	0.005298370865911434	0.0053590888811127745	0.005905152435000128	0.006002087277919045	0.004942513729669451	0.005779821721424984	0.006265869111848806	0.005083504994499131	0.005380722308340215	0.004813704612504306	0.0050871685480593076	0.0053892437037095405	0.005677631141416762	0.0060134960603575845	0.00577161431163878	0.00464456723525295	0.00523300244884935	0.005381817539090316	0.006322930407012381	0																	
MG69	0.0070107029150532785	0.006373059308051053	0.005797803513201456	0.00631972418643975	0.005805213872376616	0.005654862796304796	0.006116663907441506	0.005627032948307742	0.006001598353233334	0.006316016749179058	0.005724376398107244	0.005985757082613442	0.006114025407100772	0.005725740104134363	0.005151868119262008	0.005940338732602625	0.00657888413110767	0.005403372259377635	0.005924252790065007	0.005643866743125658	0.005739211680445123	0.005817703950590644	0.005680372525680254	0.005503574530856305	0.005627492152154844	0.005811902469370636	0.0054562296442590965	0.005621420797456654	0.005433137323685777	0.005375217038881471	0.006427317431914816	0.005796872651317835	0.006003207450358535	0.005275372782370947	0.006298463055758213	0.005952601223724342	0.0063767475607309195	0.005636606707203429	0.005517087494304839	0.005048645188530529	0.0049827168117458	0.00519207241882075	0.00595088138853318	0.005824640888874173	0.0058388657129192075	0.005323621543930031	0.006575335250867435	0.005910291942702149	0.005493021716029224	0.005851275127856647	0.0061832624533114675	0.006035866168410633	0.006249259590138705	0.005626686050741426	0.005593656827533682	0.006351694739559355	0.005516218617844029	0.006139489687129654	0.0056302604957293055	0.006082937792008645	0.005994252579138119	0.006617981991353947	0.005252061551477561	0.0055268194700944595	0.005735541723422249	0.005672602058868167	0.006306913570439849	0.005537504116165175	0.0053588430201001415	0.005754499055265304	0.006109103648455891	0.0060031297318842835	0.0066812473633019506	0.005345684246568502	0.0056560539499274	0.005589032922640251	0.006716979918757652	0.005611749025237624	0																
MG70	0.006431931590716312	0.005981519127670208	0.0054578756742284275	0.005660791016196134	0.005450943123159768	0.004943685294693364	0.0051113122437519256	0.005486819974243464	0.005536485179295207	0.005427797531586165	0.005419743257533681	0.00548531476734761	0.005623360326211981	0.00500333281600451	0.004787483726316771	0.0048992358305692246	0.006362051383304714	0.005530996354315422	0.005377666897107924	0.005533479712358288	0.004954458787669036	0.005580651054452497	0.005083010778403976	0.004961328459216566	0.005223931077930702	0.005466795734837598	0.005017891623365835	0.00501067666729347	0.005341797301657397	0.005110251111387634	0.006079820991684533	0.005132923459847763	0.005650439249406634	0.0050172762695673305	0.005581171335787238	0.0052444063041935714	0.006226611005296072	0.005444641577853234	0.005185575612459858	0.004796861610295846	0.00486986399038957	0.004658123463056055	0.005225116966017212	0.005143417654707739	0.005469073486567929	0.005228767976999734	0.005559755078870261	0.005466814752404659	0.0052432125489315475	0.005338961391878217	0.005836006556140676	0.005955062849611385	0.0062392437550867295	0.005344008641631689	0.005290406955933269	0.006536329235175636	0.005105857496678636	0.005206999975035657	0.005030445018769275	0.005182996189597405	0.006223202633282127	0.006384329814370211	0.005298450447236793	0.0056419000224700614	0.005846180485149341	0.005174837475782028	0.005431718551467221	0.005377909849444729	0.00530925567772894	0.005118375095102987	0.005907669220302536	0.0059010195821967105	0.006011730062772417	0.004647943473921537	0.005016398682614739	0.005158438161572207	0.005708513130569467	0.0054983838272416406	0.005928332343530582	0															
MG71	0.006674097051636377	0.006280457617647056	0.005848820383228231	0.00595745369560162	0.0054905606054741094	0.005225119749570279	0.005574289474135734	0.0053647145653114795	0.005727679128354049	0.005764239241113188	0.0056131581570754265	0.005327265874013031	0.005737892727964278	0.005521974131772574	0.005338380545992304	0.005361286096672988	0.006307816780716692	0.005222621159527477	0.006242828935672496	0.005928212588786389	0.005192827780142728	0.005790591908104922	0.0049048784221971484	0.005408742056360921	0.005349518865075095	0.005609472540874083	0.005431188357438794	0.004553168126374103	0.005240237023298551	0.00482975374770682	0.00593476067975161	0.005071919028290558	0.005113197149553357	0.00456462416451434	0.0059845702430210545	0.004792429717617587	0.00624242232201236	0.005038024761077426	0.0054039744337951905	0.004983111443990521	0.005069962137753771	0.004757871254345243	0.005376886564278474	0.005247956654207984	0.005048113733851419	0.0050095058365234235	0.00589423436555672	0.006231200157070981	0.004996077903212536	0.005669752698866984	0.005754686605547495	0.00613045244341905	0.006369556269255317	0.005549950657853077	0.004995113824875324	0.005964103519291934	0.005438993390396168	0.005545507510536365	0.005497682159442916	0.005613123790159863	0.006139006607829728	0.006509799254466787	0.005063942086147608	0.005599494010031364	0.005906226911746867	0.005207625290383084	0.0058588495987273	0.005284867677210738	0.005436987528988943	0.005251982248946009	0.0058017957004086575	0.005648497717579851	0.005978698424854275	0.004989387025668094	0.005010277294319061	0.0054712725060675335	0.006486196714104653	0.005469285300961755	0.005808786779248084	0.005590085051463058	0														
MG72	0.007471959484264444	0.007198053341513359	0.0071274928985208316	0.007232738927452522	0.0067850898705000265	0.0067017013108581994	0.006497004395026995	0.006302312435783102	0.007092346708640987	0.007404461877863679	0.006537974679792908	0.007071093959497918	0.007061793194090913	0.0070842461045007785	0.006175489997367685	0.006803185265003475	0.00769523058103005	0.006302980269410873	0.007160661493235993	0.006749985837457386	0.006621068348244826	0.006742502765193716	0.006785643835110394	0.006831215086553464	0.006674438321360374	0.007017716798584727	0.0063440999198476145	0.006559680143106028	0.0070112342159706275	0.006294214218801458	0.007260184592460232	0.006636984888702766	0.006955362579024442	0.006305500453644318	0.008000518906147886	0.006959184352972021	0.007625683438874525	0.00683713290659467	0.006924364811878848	0.006722645545808699	0.006668273733671834	0.0062482105446550066	0.007210120260179278	0.0064300317744627015	0.0065707552531632215	0.006632901446688939	0.007028164972259365	0.00679933208370707	0.006516547470334231	0.006994248729832536	0.00687581945969359	0.006835522328480708	0.007504124363979668	0.006837982483879564	0.006608032275811767	0.0073648249389339565	0.00629643992062946	0.006973229553286526	0.006765756674982451	0.0065337783154765456	0.0071629473586630665	0.007974925015668169	0.006677701884805789	0.006900901662351251	0.0065590623147333505	0.006058900215710405	0.006594668475920596	0.006715494301976663	0.006526686838437741	0.006016841938039704	0.0068189807165724824	0.0076142439749665135	0.007254576233440289	0.006585762182627598	0.006576947853072744	0.006568154286272574	0.007284107391664508	0.006821190311737533	0.007058222969694547	0.007054652608110248	0.006827156497601885	0													
MG73	0.006589238419184039	0.005406994392240382	0.005091738958013467	0.005487307997084425	0.005182524726996787	0.004932566659506643	0.0050788792175190086	0.005109440531651803	0.005573017959981324	0.005369798176444885	0.005385412797887357	0.004848265307283268	0.005464108390853137	0.004884593222267225	0.005030420909015981	0.005023546000169728	0.0059215006885872295	0.004983489528863666	0.005510279920499551	0.005124087881698705	0.004778328368589599	0.005312620032099151	0.004840869829684531	0.005242462616009388	0.005026971365652048	0.005450119930179829	0.004215248128122987	0.004729585481631404	0.004839086776154641	0.00450132541529267	0.005852691801923504	0.0051611907646585105	0.005509990906205704	0.00451130585179047	0.006230971752003498	0.0051298972567674584	0.0063990451860237284	0.0054345279925739325	0.005205420336711388	0.004902029980021354	0.00458815014651017	0.004768393282186652	0.0052558881270230225	0.00502555114266826	0.0050689740245590115	0.004813358118491648	0.005429699332896428	0.005817520003576877	0.004944891616213193	0.005096407525257502	0.005953605784042458	0.005758580596401297	0.005996811195566337	0.005194507531349437	0.004915643082906454	0.006048211031492269	0.004862495361788078	0.005684596134296709	0.0051178085744004054	0.005315548914870882	0.005696614287727496	0.006388047408709085	0.004656106942337209	0.005582445709147854	0.00541669061287985	0.005091256497827307	0.005313324217775999	0.004751851714640618	0.004750363980736326	0.0051289186012806525	0.00552769624476113	0.006028363141894314	0.005794623912489837	0.0044576973047023944	0.005073082581278029	0.005535429693247516	0.006094831901685054	0.005102799084099986	0.005676297318228467	0.004904977519308196	0.0054166221931975156	0.0067508450901042185	0												
MG74	0.006139474141725696	0.005962128588418226	0.005182732694398557	0.005439421426441055	0.005589331417161077	0.005010187263567566	0.004917829628273907	0.004969049953969601	0.0051228930005058635	0.0052921392727995975	0.005232420440009419	0.0051075417474551145	0.005633498457539715	0.005119567495852271	0.005073643858465834	0.005352372259823156	0.006254271127572381	0.004897675923750281	0.0054243745587377315	0.005185034423527431	0.00514198195578273	0.005397398138573713	0.0052004101147161	0.005158388752084764	0.005156528505998168	0.005456887215258226	0.004598263740233115	0.004784877028688521	0.005365937884526748	0.004902506744387465	0.005551705205174799	0.005250763948702711	0.005389659809436969	0.004469189068095775	0.006054521210235759	0.005207662050787711	0.006166292713833344	0.005223554577986384	0.0051837832451627165	0.0048950388224275184	0.004969579715743892	0.004966206318708955	0.005154616888107448	0.005476650607442377	0.005158901388284262	0.004659812567365035	0.005655680175326063	0.005935632427360568	0.005281706644389188	0.00539490864133666	0.005697658886667617	0.005827361683057624	0.005839781488820607	0.00509698216489083	0.0048658701745917755	0.00559715381143162	0.005060877793695254	0.005084175460834008	0.005137239381991765	0.0054865105142551385	0.00559181940329635	0.006067054147975335	0.00491694396302875	0.005647967543459852	0.005447746438641902	0.004996386705693857	0.005127818758076792	0.0050272660215481746	0.004934243226128064	0.005076756046919923	0.005699130055338308	0.0058476216333620094	0.005765609857563551	0.004789709736354423	0.004828274039627565	0.005649237573962951	0.006464996774459063	0.004940283590201784	0.00566509459083593	0.004960671124917079	0.005487931208105694	0.0065339886940704904	0.0046070719327239796	0											
MG75	0.006894276714311892	0.00605731269159172	0.0055047352631120705	0.0064254000707271415	0.0059141767721618	0.005267730692277319	0.005488271073177996	0.005370956444619397	0.005398845602592647	0.005558491857610051	0.00586836084455982	0.005767550015319974	0.0061154017567159056	0.005537661069382825	0.005227847000672953	0.005805641227140253	0.006211700941947371	0.005651128394301043	0.005683890468804599	0.0060035567707164275	0.00560659984126706	0.00589689890777362	0.005294148501114055	0.005486379887387985	0.005165171613453354	0.005319232473693629	0.0051953272918548316	0.005196064474805728	0.0056374755367729745	0.004951731718696665	0.005822158257450831	0.005099033631017013	0.005560470811872267	0.004751262721410839	0.006039108265553433	0.0053878841482231385	0.006945241987650703	0.0057677477455272165	0.005964246843332032	0.005114898712710667	0.005700630318243847	0.005279772635843879	0.00582159114449401	0.005362217036358587	0.00529041363297153	0.005243711592504107	0.005674624492643564	0.006073923987062736	0.005117840260246591	0.0055073247150847614	0.005758203984204307	0.006253193004016476	0.006248740218929577	0.0056018447180533545	0.0048334562368767585	0.005995477030257289	0.005050548138569483	0.005529222797357049	0.00531733644504137	0.0053783138294692355	0.00602447360416789	0.006543752459733433	0.005183900360143289	0.006019860452980126	0.005573073190974113	0.005248751745694299	0.0058887554346931095	0.005505418359241002	0.006042939696631194	0.005033090222140351	0.005690903994586641	0.006311425764403703	0.006585685071739492	0.005332405456617499	0.005059943027267662	0.00568217948492971	0.006401473025136781	0.005613730446755794	0.006205993810842687	0.005515569465631691	0.005346947624494052	0.006604942374890633	0.005143065407221359	0.005225658105001605	0										
MG76	0.007054696452835556	0.006171386635452894	0.005805839091164318	0.006380944301626726	0.006063694929239396	0.005157293027267943	0.0059661434822615616	0.005582234317639947	0.006114677702752845	0.005504784852742242	0.005825854853832392	0.005581084086118564	0.0062932622375632	0.00578097998621936	0.0056327009795393125	0.006007600341449546	0.006434824236877311	0.005341546320611168	0.00647104078206643	0.005775015006308211	0.0057741407782723984	0.006051561735297804	0.005656767707632899	0.006083626266324752	0.005570580037648749	0.006077365634457977	0.005846899455841911	0.0056986074879955715	0.0059353680240240335	0.005426331371313637	0.005959242133059756	0.005786948097595353	0.005803576068279735	0.005513749962155289	0.006819369594514032	0.00591827398398488	0.006797399264896019	0.006038979344610556	0.005739922980985147	0.005209613939272024	0.004987088189443205	0.00540392518623238	0.006118966852679449	0.0058155941529077675	0.005610641801400907	0.005331734608724347	0.006060852008104694	0.00611464191873968	0.00541388767143587	0.00580798034264098	0.005558081001359793	0.0065178356593689	0.006369964080049062	0.006256645798202506	0.005481700860084495	0.005782837505382031	0.005396405711333149	0.005958151619796014	0.005708646301162115	0.006311686995769323	0.006204537096591491	0.0066961332138912085	0.00542469745573336	0.0058573144850771735	0.006092639212818448	0.005428754507278994	0.006034904038061953	0.005859993460444155	0.00571767093255023	0.005937723343732468	0.005876916859886873	0.007037846690681473	0.0064398921361810526	0.0050809797985162065	0.005241481888495968	0.005865028546667391	0.007168757499824718	0.005572965812482772	0.005648489791114955	0.005840035451492854	0.006006284122489059	0.007134211117549343	0.005700136778106993	0.005524423326257104	0.005935734406086021	0									
MG77	0.006657605478220645	0.006146812190741203	0.005793528838416388	0.005872032251341467	0.005464402329954051	0.004983061168695054	0.005339783688741684	0.005145860939576314	0.005761407686856275	0.005485462302463497	0.0053712602364439435	0.005080179806573895	0.00545973984445709	0.004999521054772955	0.005264872989958924	0.005250565950633804	0.0064291716196350135	0.005186931185283364	0.005892865571034635	0.005523482562621245	0.00525334167524422	0.0057397753832788174	0.0050437732943287815	0.005179867953282707	0.004850191252530584	0.005070792484470793	0.004988106223232358	0.004888980902788567	0.005101895784498778	0.005158367231700108	0.00597248087820069	0.004905544691285744	0.005016753075235877	0.004862314901424937	0.005868177177480223	0.005222079958019128	0.006513816725992939	0.005256628475695614	0.0048129758053979425	0.004722457198500306	0.004863083190052386	0.004806212689932739	0.005828633234179065	0.005174557152990807	0.005418104240402	0.004787088348535997	0.0057466403881005984	0.005618407251235478	0.004835245300978764	0.005644299480125315	0.005618266968209567	0.00543849140063877	0.005932479377550325	0.0053514036825915295	0.005273416191185328	0.005989086261337198	0.005111690161880414	0.005255653213089668	0.005107629823181593	0.004775850369927998	0.0060794454754735374	0.0063500682864902225	0.004816025821767486	0.005953232390534523	0.00564474286119964	0.004703565533564116	0.005446160696984574	0.00538303563811744	0.005351198771896641	0.004601634364245954	0.0053906855088950096	0.005455575797697796	0.006359093293332379	0.004968190309946443	0.004780481110586129	0.0053801595197218695	0.0060659888038098655	0.005407417854509116	0.00567906605866392	0.005150880695618416	0.005079641193617529	0.006454447098202574	0.0050763314371928565	0.005374450295816561	0.004904060524840728	0.005698975284780785	0								
MG78	0.0064578876063845145	0.0055420021901416644	0.005442026974183635	0.0055333374795645054	0.005291381581757856	0.004871105167924903	0.005040698883396186	0.005007056145464553	0.0053144884583297	0.0054855961773460655	0.004746661661941634	0.004447708782227349	0.005629329873556843	0.005449856340692299	0.004889813177783445	0.0047184398532951945	0.006109038837490645	0.004862794857251072	0.005412704631089254	0.005119273583471666	0.004911124170972176	0.005188405143647781	0.004891188369928247	0.005028512719604413	0.004873595158129121	0.005348335080724004	0.004941007424163439	0.004589195654699949	0.00540066735239331	0.0041755601684645175	0.005710080333505268	0.004953498036092258	0.005115255379861024	0.004818069874883421	0.006106733405558688	0.005362730360676427	0.006418698755944333	0.004743706461015392	0.004987327142445235	0.004875210232869144	0.004948721050798363	0.004496452546872237	0.004956302117521361	0.004776058097411872	0.004702947209141405	0.004757883701639011	0.005512211529557126	0.005515557747745492	0.004558533239218866	0.00530773021718522	0.005028601047157452	0.005464550049098653	0.005519642572432735	0.004992280889505742	0.004793758326514636	0.005506037924148635	0.005084415757004898	0.005226217687369314	0.00482044526011072	0.005340993768346567	0.005812725527820862	0.006550483030920047	0.004386699398834963	0.005741219513751191	0.005427436923225054	0.00479524171729401	0.005474550863370167	0.004893234209080922	0.004877805920952658	0.004425426837211336	0.005464635850013079	0.005831507256803353	0.005987219557077863	0.004376644135048471	0.004658948281158913	0.0053599897696013825	0.006342448642292117	0.005146632717014545	0.005401720964346809	0.005178263340127993	0.0051942847835852735	0.0063826277242281905	0.005096586553925846	0.004907921876938486	0.005356976648166903	0.005561897393061235	0.004689772694265074	0							
MG79	0.0067255622590906205	0.006031835814606634	0.005965295845210293	0.006145925555416561	0.006163280779250119	0.006008898741565846	0.005592496251725521	0.005249271653747014	0.00607532653714201	0.006208480782659721	0.00607329451773057	0.006044990038980659	0.006058530354113974	0.005765365167193378	0.005270236217792953	0.005697559967676635	0.006753877469053171	0.005548700631589607	0.006208447238504217	0.0054470967941420735	0.00546206241087582	0.005528680824203616	0.0049889741437308885	0.00565155058626757	0.0059371285805100635	0.006396304487744514	0.005437172337130709	0.005547558832363804	0.006137545071995451	0.005561000150606686	0.006544780148674842	0.005233292632025027	0.006023002742289386	0.0055094233040490406	0.005996432427668832	0.0055594921045534935	0.006303212849359671	0.005985466325659373	0.005912384302120857	0.005568024361039888	0.005606077787790825	0.00514717597676729	0.005906241246818638	0.005743594889170214	0.005656988204698533	0.005500943275386298	0.006039895575466498	0.006408931149663311	0.006255964656253351	0.005659019833098628	0.006020050920320884	0.006135451066566198	0.00672722492760014	0.005283494901303494	0.005652903330110812	0.00644780363382175	0.00567738803905159	0.005712496368915161	0.005599669529833389	0.005885711458024661	0.005948572621746268	0.006578352596930795	0.005257415282763228	0.006114315881327363	0.005362046769713687	0.005308486020890536	0.005833771060979475	0.005411823855967053	0.0056582146197789816	0.005536451329255064	0.006105151941065765	0.0060538540076747116	0.0060022453825870625	0.0053334017475236885	0.005408429556691758	0.005712649902528526	0.006303116710119109	0.005777479836020037	0.0056472575852884776	0.005160702198849077	0.005861953989444677	0.006830589532451098	0.005674353243760587	0.005197091746689302	0.005749746656584053	0.006203340381290176	0.005855423330924678	0.005682219064130946	0						
