"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","FDR","name","taxa_level","taxa_name","taxa_full"
"X1259973","PFHpA",0.00308689809318095,0.00250505326077499,-0.00203651109087724,0.00821030727723914,0.227746589204796,38,0.866358803626616,"Klebsiella electrica","Species","Klebsiella electrica","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_s__Klebsiella_electrica"
"X1302","PFDA",-0.00476472243898141,0.00289991111154979,-0.010695706603873,0.00116626172591022,0.111171352684105,38,0.796106007943706,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","PFDoA",-0.0022280655016282,0.00295078211721952,-0.00826309255524065,0.00380696155198425,0.456292188443245,38,0.983939730754102,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","N.MeFOSAA",-0.00482614718984313,0.00294973831374007,-0.0108590394256389,0.00120674504595261,0.112621723158442,38,0.861899335796213,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","PFHpA",-0.000150095192722269,0.00281542016153547,-0.00590827596215266,0.00560808557670813,0.957849019323419,38,0.986181174695083,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","PFBA",-0.00262515594502401,0.00329283165483598,-0.00935975285204744,0.00410944096199941,0.431794730133879,38,0.885369607159642,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1303","N.MeFOSAA",-0.000146555535463516,0.00350372559767535,-0.00731247898572827,0.00701936791480124,0.966922092050825,38,0.980684264097267,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1303","PFBA",-0.00468118426867677,0.00368202518043032,-0.0122117713107719,0.00284940277341835,0.213702920999261,38,0.850719124818605,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1303","PFDA",0.0014193118147838,0.00343578580088928,-0.00560765914921362,0.00844628277878121,0.682574368134718,38,0.943066263388938,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1303","PFHpA",0.000229745623464151,0.00319972881204631,-0.00631443458971902,0.00677392583664733,0.94325271549534,38,0.986181174695083,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
