"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","FDR","name","taxa_level","taxa_name","taxa_full"
"X1259973","PFBA",-0.00131682100044115,0.00211201340582168,-0.00563012780648973,0.00299648580560743,0.537674028791849,38,0.928654337204168,"Klebsiella electrica","Species","Klebsiella electrica","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_s__Klebsiella_electrica"
"X1259973","PFDoA",-0.00340588599558567,0.00188245529410234,-0.00725037259294931,0.000438600601777978,0.0804389510432909,38,0.577823733822609,"Klebsiella electrica","Species","Klebsiella electrica","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_s__Klebsiella_electrica"
"X1259973","PFHpA",-0.000130170128726775,0.00187495089059921,-0.00395933068951502,0.00369899043206147,0.945111334084542,38,0.980631390935176,"Klebsiella electrica","Species","Klebsiella electrica","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_s__Klebsiella_electrica"
"X1302","PFDA",0.00702795232124091,0.00339779969115701,8.87195999620992e-05,0.0139671850425197,0.0473186285279712,38,0.946372570559425,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","PFDoA",-0.00279482901088845,0.00352899246237029,-0.010001993115282,0.00441233509350507,0.434600492196399,38,0.921879831931755,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","N.MeFOSAA",-0.00123988375345399,0.00369941623164778,-0.00879509962774198,0.006315332120834,0.739839335003552,38,0.943517822788891,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","PFHpA",0.0013550373782709,0.00336344014932171,-0.00551402379710655,0.00822409855364835,0.689898760625182,38,0.947971680924607,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1302","PFBA",-0.00244564080860797,0.00379700056942606,-0.0102001504881069,0.005308868870891,0.52440617096342,38,0.928654337204168,"Streptococcus gordonii","Species","Streptococcus gordonii","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_gordonii"
"X1303","N.MeFOSAA",-0.00598369088887548,0.00342913559270123,-0.0129869200587714,0.00101953828102046,0.0912300406997552,38,0.605717536194877,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1303","PFBA",0.00782653756229265,0.00342637707304307,0.000828942041114727,0.0148241330834706,0.0296061870789363,38,0.690811031841846,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
